web-scraper-order,web-scraper-start-url,category-link,category-link-href,subcategory-link,subcategory-link-href,product-link,product-link-href,name,price,description,image
"1720903573-98","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Spheres Chain Necklace","https://mejuri.com/ca/en/shop/products/spheres-chain-necklace?qID=29eb1aadbc4bd49ada8b222e564d3f43","Spheres Chain Necklace","From C$328","Something so minimal hasn't made such a big statement. Can be worn with anything, anytime. Handcrafted in 14k solid gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/28674/original/0-NEWCHAINS_SpheresChokerNecklace_14k_Front_061.jpg?1677079161"
"1720903579-99","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Barrel Link Chain Necklace","https://mejuri.com/ca/en/shop/products/barrel-link-chain-necklace?qID=29eb1aadbc4bd49ada8b222e564d3f43","Barrel Link Chain Necklace","From C$598","Keep things simple with this timeless, necklace. Handcrafted in 14k solid gold—it’s designed to outlive trends and seasons.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/28463/original/0-BARRELLINKRELAUNCH_BarrelLinkChain_14k_Front_016.jpg?1675976298"
"1720903585-100","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Lab Grown Sapphire Tennis Necklace","https://mejuri.com/ca/en/shop/products/lab-grown-sapphire-tennis-necklace-silver?qID=29eb1aadbc4bd49ada8b222e564d3f43","Lab Grown Sapphire Tennis Necklace","C$868","Of course you play tennis. Prep your looks with lab grown sapphires. These gemstones have the same chemical and physical properties as natural ones—and sparkle just as nicely. Handcrafted in sterling silver featuring lab grown sapphires.

To put on the necklace, place the safety handles in your right hand and the inner tongue in your left, ensuring the diamond side faces out. Insert the tongue into the clasp until you hear a ""click."" Then, clip the safety arms down on both sides of the clasp to secure the necklace. To take it off, unclip and pull the two horizontal safety arms away from the sides of the clasp. Then, press the thin vertical button to release the inner tongue.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30815/original/0-LGS3mmNecklaceSilver-SS-Front_39020231103-8319-134y1sv.jpg?1699046912"
"1720903590-101","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Triple Link Paperclip Chain Charm Necklace","https://mejuri.com/ca/en/shop/products/triple-link-paperclip-chain-charm-necklace?qID=29eb1aadbc4bd49ada8b222e564d3f43","Triple Link Paperclip Chain Charm Necklace","From C$1150","And now, three is better than one. Expect 3x the compliments on this updated, classic chain. Handcrafted in 14k gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/29897/original/0-PAPERCLIPCHAINS_TripleLinkPaperclipChainCharmNecklace_14k_Front_455.jpg?1690305482"
"1720903595-102","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Curb Chain Charm Necklace","https://mejuri.com/ca/en/shop/products/curb-chain-charm-necklace?qID=29eb1aadbc4bd49ada8b222e564d3f43","Curb Chain Charm Necklace","From C$1600","An update to a classic made for every day (and everyone). Handcrafted in 14k solid gold featuring our Stacker Clasp—a link that layers three of your favorite charms together.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32567/original/0-ENHANCERCHAINS-CurbChainCharmNecklace-14K-Front_025.jpg?1716832448"
"1720903600-103","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Boa Chain Necklace","https://mejuri.com/ca/en/shop/products/boa-chain-necklace-silver?qID=29eb1aadbc4bd49ada8b222e564d3f43","Boa Chain Necklace","C$208","Snakes, rebranded. We’re into them—in the form of a statement-making chain. Stay open-minded and stack it up. Handcrafted in sterling silver.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/29269/original/0-SILVERCHAINS_BoaChainNecklace_SS_FRONT_293.jpg?1682710561"
"1720903605-104","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Barrel Link Chain Necklace","https://mejuri.com/ca/en/shop/products/barrel-link-chain-necklace-silver?qID=29eb1aadbc4bd49ada8b222e564d3f43","Barrel Link Chain Necklace","From C$98","Keep things simple with this timeless necklace. Handcrafted in sterling silver—it’s designed to outlive trends and seasons.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32078/original/0-MENSSILVERCHAINS-BarrelLinkChainSilver-SS-Front_010.jpg?1711385921"
"1720903611-105","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Baby Box Chain Necklace","https://mejuri.com/ca/en/shop/products/baby-box-chain-necklace-white-gold?qID=29eb1aadbc4bd49ada8b222e564d3f43","Baby Box Chain Necklace","From C$288","For those who’ve got a taste for the finer things in life, this will come in handy. A classic box chain that’s light as air and catches the light just right.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/28036/original/0-WhiteGoldLE_BabyBoxChainNecklace_WG_Hero_045.jpg?1674247492"
"1720903616-106","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Round Box Chain Necklace","https://mejuri.com/ca/en/shop/products/round-box-chain-necklace-oxidized-silver?qID=29eb1aadbc4bd49ada8b222e564d3f43","Round Box Chain Necklace","From C$198","Simple is always best when it comes to your every day. Not too bold, not too minimal, this chain is just right. Handcrafted in oxidized sterling silver—for fans of the lived-in look.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32400/original/0-MENSOXSILVER-RoundBoxChainNecklaceOXSilver-SS-Front_020.jpg?1714496212"
"1720903622-107","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Round Box Chain Necklace","https://mejuri.com/ca/en/shop/products/round-box-chain-necklace?qID=29eb1aadbc4bd49ada8b222e564d3f43","Round Box Chain Necklace","From C$868","Simple is always best when it comes to your every day. Not too bold, not too narrow, this chain was made to be worn. Handcrafted in 14k solid yellow gold. Plays well with the Round Box Chain Bracelet.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/28867/original/0-Mens_necklace_boxchain_yg_hero.jpg?1679491400"
"1720903627-108","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Chain Extender 14k Yellow Gold","https://mejuri.com/ca/en/shop/products/chain-extension?qID=29eb1aadbc4bd49ada8b222e564d3f43","Chain Extender 14k Yellow Gold","C$55","Handcrafted in solid 14k gold. Clip the extender clasp onto the last link of your fave necklace. Voilà! Two extra inches, easy.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/16761/original/ChainExtender_Necklace_yg_hero-0059.jpg?1605793906"
"1720903633-109","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Chain Extender","https://mejuri.com/ca/en/shop/products/chain-extender-silver?qID=29eb1aadbc4bd49ada8b222e564d3f43","Chain Extender","C$15","Clip the extender clasp onto the last link of your fave necklace. Voilà! Two extra inches, easy.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/22776/original/ChainExtender_SS_0.jpg?1636660453"
"1720903638-110","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Chain Extender","https://mejuri.com/ca/en/shop/products/chain-extension-vermeil?qID=29eb1aadbc4bd49ada8b222e564d3f43","Chain Extender","C$15","Clip the extender clasp onto the last link of your fave necklace. Voilà! Two extra inches, easy.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/22774/original/ChainExtender_V_0.jpg?1636660098"
"1720903645-111","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Cable Chain Necklace","https://mejuri.com/ca/en/shop/products/cable-chain-necklace?qID=29eb1aadbc4bd49ada8b222e564d3f43","Cable Chain Necklace","From C$498","Keep things simple with a chain that’ll outlive trends and seasons. Handcrafted in 14k solid yellow gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/29457/original/0-MENSCABLECHAIN_CableChain_14k_Front_227.jpg?1684861493"
"1720903650-112","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Timepiece Chain Necklace","https://mejuri.com/ca/en/shop/products/timepiece-chain-necklace?qID=29eb1aadbc4bd49ada8b222e564d3f43","Timepiece Chain Necklace","From C$728","We know your phone has the time. Let’s focus on the fact that you’ll wear this slinky chain 24/7. Handcrafted in 14k gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32145/original/0-14KChains-TimepieceChainNecklace-14K-Front_355.jpg?1711987769"
"1720903655-113","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","5mm Curb Chain Necklace","https://mejuri.com/ca/en/shop/products/curb-chain-necklace-silver?qID=29eb1aadbc4bd49ada8b222e564d3f43","5mm Curb Chain Necklace","From C$198","An update to a classic made for every day (and everyone). Style it solo or double up, either way it's a statement maker.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/28785/original/0_Curb_Chain_Necklace_Silver_High_Polish.jpg?1678299215"
"1720903662-114","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Curb Chain Necklace","https://mejuri.com/ca/en/shop/products/curb-necklace?qID=29eb1aadbc4bd49ada8b222e564d3f43","Curb Chain Necklace","From C$498","Your new go-to chain. Handcrafted in 14k solid gold, wear it every single day, at work, while showering or working out. The chain is shorter so, it pairs well with longer necklaces.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30660/original/0-CurbChainNecklace-14K-Front_009.jpg?1698076384"
"1720903667-115","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Boyfriend Bold Chain Necklace","https://mejuri.com/ca/en/shop/products/boyfriend-bold-chain-necklace-white-gold?qID=29eb1aadbc4bd49ada8b222e564d3f43","Boyfriend Bold Chain Necklace","C$398","Your boyfriend denim just found its match. It’s handcrafted in 14k solid gold. Raw, loose, and bold. Wear it every day – whenever, wherever.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/20855/original/0_Boyfriend_Bold_Chain_Necklace_WG_Front.jpg?1628536356"
"1720903672-116","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Paperclip Chain Charm Necklace","https://mejuri.com/ca/en/shop/products/paperclip-chain-charm-necklace?qID=29eb1aadbc4bd49ada8b222e564d3f43","Paperclip Chain Charm Necklace","From C$998","The nostalgia intensifies. Tell your story with this bold chain and our new Stacker Clasp—a link that can layer three of your favorite charms together. Pick the ones that mean the most to you and relive your charm necklace era. Plus, this versatile style was designed to be worn two ways—flip the clasp to the back and style this as a classic paperclip chain. Handcrafted in 14k recycled solid gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/28275/original/0_PaperclipChainCharmNecklace_YG_Hero.jpg?1675098814"
"1720903679-117","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","5mm Curb Chain Necklace","https://mejuri.com/ca/en/shop/products/titanium-curb-chain?qID=29eb1aadbc4bd49ada8b222e564d3f43","5mm Curb Chain Necklace","C$250","An update to a classic made for every day (and every one). Style it solo or double up, either way it's a statement maker.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/17154/original/UnisexCurb_necklace_titanium_hero.jpg?1605794681"
"1720903684-118","https://mejuri.com/ca/en","Necklaces","https://mejuri.com/ca/en/category/necklaces","Chains","https://mejuri.com/ca/en/category/necklaces/chains","Diamond Half Tennis Necklace","https://mejuri.com/ca/en/shop/products/diamond-half-tennis-necklace?qID=29eb1aadbc4bd49ada8b222e564d3f43","Diamond Half Tennis Necklace","C$2000","There’s nothing like capturing that ping of sparkle from diamond. Here’s that ping multiplied for an investment piece that’ll induce gasps for decades to come. Handcrafted in 14k solid gold featuring responsibly sourced diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30306/original/0-DiamondHalfTennisNecklace-14K-Front_029.jpg?1695906428"
